郹		ju2	/place name/
都		Du1	/surname Du/
都		dou1	/all/both/entirely/(used for emphasis) even/already/(not) at all/
都		du1	/capital city/metropolis/
郾		yan3	/place name/
郿		mei2	/ancient place name/
鄀		ruo4	/place name/
鄂		E4	/abbr. for Hubei Province 湖北省[Hu2 bei3 Sheng3] in central China/surname E/
鄄		Juan4	/name of a district in Shandong/
鄆		yun4	/place name/
鄇		hou4	/place name/
鄈		kui2	/place name/
鄉		xiang1	/country or countryside/native place/home village or town/township (PRC administrative unit)/
鄋		Sou1	/see 鄋瞞|鄋瞒[Sou1 man2]/
鄍		ming2	/place name/
鄎		xi4	/place name/
鄏		ru4	/place name/
鄐		Chu4	/surname Chu/
鄑		zi1	/place name/
鄒		Zou1	/surname Zou/vassal state during the Zhou Dynasty (1046-256 BC) in the southeast of Shandong Province/
鄔		Wu1	/surname Wu/ancient place name/
鄕		xiang1	/variant of 鄉|乡[xiang1]/country/village/
鄖		yun2	/name of a feudal state/
鄗		hao4	/ancient place name/
鄘		Yong1	/surname Yong/name of a feudal state/
鄙		bi3	/rustic/low/base/mean/to despise/to scorn/
鄚		Mo4	/surname Mo/
鄜		fu1	/name of a district in Shaanxi/
鄞		yin2	/name of a district in Zhejiang/
鄠		hu4	/name of a district in Shaanxi/
鄢		Yan1	/surname Yan/name of a district in Henan/
鄣		zhang1	/place name/
鄤		man4	/place name/
鄦		Xu3	/surname Xu/vassal state during the Zhou Dynasty (1046-221 BC)/
鄦		xu3	/old variant of 許|许/
鄧		Deng4	/surname Deng/
鄩		Xun2	/surname Xun/place name/Taiwan pr. [Xin2]/
鄫		Zeng2	/surname Zeng/Zhou vassal state/
鄬		wei2	/place in Henan province/
鄭		Zheng4	/Zheng state during the Warring States period/surname Zheng/abbr. for 鄭州|郑州[Zheng4 zhou1]/
鄮		mao4	/ancient place name/
鄯		shan4	/name of a district in Xinjiang/
鄰		lin2	/neighbor/adjacent/close to/
鄱		po2	/name of a lake/
鄲		Dan1	/name of a district in Hebei/
鄴		Ye4	/surname Ye/ancient district in modern day Hebei Province 河北省[He2 bei3 Sheng3]/
鄵		Cao4	/ancient place name (between present-day Xinzheng County 新鄭|新郑[Xin1 zheng4] and Lushan County 魯山|鲁山[Lu3 shan1], Henan)/
鄶		Kuai4	/surname Kuai/name of a feudal state/
鄷		Feng1	/old variant of 酆[Feng1]/
鄹		Zou1	/name of a state/surname Zou/
鄺		Kuang4	/surname Kuang/
鄻		lian3	/place name/
鄾		you1	/place name/
鄿		qi2	/(herb)/place name/
酃		ling2	/name of a district in Hunan/
酅		xi1	/place name/
酆		Feng1	/Zhou Dynasty capital/surname Feng/
酇		zan4	/group of 100 families/place name/
酈		Li4	/surname Li/ancient place name/
酉		you3	/10th earthly branch: 5-7 p.m., 8th solar month (8th September-7th October), year of the Rooster/ancient Chinese compass point: 270° (west)/
酊		ding1	/tincture (loanword)/
酊		ding3	/intoxicated/
酋		qiu2	/tribal chief/
酌		zhuo2	/to pour wine/to drink wine/to deliberate/to consider/
配		pei4	/to join/to fit/to mate/to mix/to match/to deserve/to make up (a prescription)/to allocate/
酎		zhou4	/strong wine/
酏		yi2	/elixirs/sweet wine/
酐		gan1	/anhydride/
酒		jiu3	/wine (esp. rice wine)/liquor/spirits/alcoholic beverage/CL:杯[bei1],瓶[ping2],罐[guan4],桶[tong3],缸[gang1]/
酔		zui4	/Japanese variant of 醉/
酕		mao2	/very drunk/blotto/three sheets to the wind/
酖		dan1	/addicted to liquor/
酖		zhen4	/poisonous/to poison/
酗		xu4	/drunk/
酚		fen1	/phenol/
酞		tai4	/phthalein (chemistry)/
酡		tuo2	/flushed (from drinking)/
酢		cu4	/variant of 醋[cu4]/
酢		zuo4	/toast to host by guest/
酣		han1	/intoxicated/
酤		gu1	/to deal in liquors/
酥		su1	/flaky pastry/crunchy/limp/soft/silky/
酧		chou2	/variant of 酬[chou2]/
酩		ming3	/drunk/intoxicated/
酪		lao4	/curdled milk or fruit juice/also pr. [luo4]/
酬		chou2	/to entertain/to repay/to return/to reward/to compensate/to reply/to answer/
酮		tong2	/ketone/
酯		zhi3	/ester/
酰		xian1	/acid radical/-acyl (chemistry)/
酲		cheng2	/(literary) inebriated/hungover/
酴		tu2	/yeast/
酵		jiao4	/yeast/leavening/fermentation/Taiwan pr. [xiao4]/
酶		mei2	/enzyme/ferment/
酷		ku4	/ruthless/strong (e.g. of wine)/(loanword) cool/hip/
酸		suan1	/sour/tart/sick at heart/grieved/sore/aching/pedantic/impractical/to make sarcastic remarks about sb/an acid/
酹		lei4	/pour out libation/sprinkle/
酺		pu2	/drink heavily/drink in company/
醁		lu4	/name of a wine/
醃		yan1	/to salt/to pickle/to cure (meat)/to marinate/
醄		tao2	/very drunk/blotto/happy appearance/happy looks/
醅		pei1	/unstrained spirits/
醆		zhan3	/wine cup/
醇		chun2	/alcohol/wine with high alcohol content/rich/pure/good wine/sterols/
醉		zui4	/intoxicated/
醊		chuo4	/pour libation on ground/
醋		cu4	/vinegar/jealousy (in love rivalry)/
醌		kun1	/quinone (chemistry)/
醍		ti2	/essential oil of butter/
醐		hu2	/purest cream/
醑		xu3	/spiritus/strain spirits/
醒		xing3	/to wake up/to be awake/to become aware/to sober up/to come to/
醓		tan3	/brine of pickled meat/
醕		chun2	/old variant of 醇[chun2]/
醖		yun4	/variant of 醞|酝[yun4]/
醚		mi2	/ether/
醛		quan2	/aldehyde/
醜		chou3	/shameful/ugly/disgraceful/
醝		cuo2	/liquor/spirit/
醞		yun4	/to brew/
醟		yong4	/to drink to excess/dissolute/
醡		zha4	/press for extracting wine/
醢		hai3	/minced meat/pickled meat/
醣		tang2	/carbohydrate/old variant of 糖[tang2]/
醤		jiang4	/Japanese variant of 醬|酱[jiang4]/
醨		li2	/dregs of wine/
醪		lao2	/wine or liquor with sediment/
醫		yi1	/medical/medicine/doctor/to cure/to treat/
醬		jiang4	/thick paste of fermented soybean/marinated in soy paste/paste/jam/
醭		bu2	/mold on liquids/
醮		jiao4	/to perform sacrifice/
醯		xi1	/acyl/
醰		tan2	/bitter taste in wine/rich/full flavored/
醱		fa1	/see 醱酵|酦酵[fa1 jiao4]/
醱		po1	/to ferment alcohol/Taiwan pr. [po4]/
醲		nong2	/concentrated/strong wine/
醳		yi4	/fine wine/to award with (food and drink)/
醴		li3	/sweet wine/
醵		ju4	/to contribute to a feast/to pool (money)/
醸		niang4	/Japanese variant of 釀|酿/
醹		ru2	/strong (of wine)/
醺		xun1	/helplessly intoxicated/
醻		chou2	/variant of 酬[chou2]/
醼		yan4	/variant of 宴[yan4]/
醽		ling2	/name of a wine/
醾		mi2	/unfiltered wine/wine brewed twice/
釀		niang4	/to ferment/to brew/to make honey (of bees)/to lead to/to form gradually/wine/stuffed vegetables (cooking method)/
釁		xin4	/quarrel/dispute/a blood sacrifice (arch.)/
釂		jiao4	/drain a goblet/
釃		shi1	/(literary) to filter (wine)/to pour (wine or tea)/to dredge/also pr. [shai1]/Taiwan pr. [si1]/
釅		yan4	/strong (of tea)/
釆		bian4	/old variant of 辨[bian4]/
采		cai3	/color/complexion/looks/variant of 彩[cai3]/variant of 採|采[cai3]/
采		cai4	/allotment to a feudal noble/
釈		shi4	/Japanese variant of 釋|释/
釉		you4	/glaze (of porcelain)/
釋		shi4	/to explain/to release/Buddha (abbr. for 釋迦牟尼|释迦牟尼[Shi4 jia1 mou2 ni2])/Buddhism/
里		Li3	/Li (surname)/
里		li3	/li, ancient measure of length, approx. 500 m/neighborhood/ancient administrative unit of 25 families/(Tw) borough, administrative unit between the township 鎮|镇[zhen4] and neighborhood 鄰|邻[lin2] levels/
重		chong2	/to repeat/repetition/again/re-/classifier: layer/
重		zhong4	/heavy/serious/to attach importance to/
野		ye3	/field/plain/open space/limit/boundary/rude/feral/
量		liang2	/to measure/
量		liang4	/capacity/quantity/amount/to estimate/abbr. for 量詞|量词[liang4 ci2], classifier (in Chinese grammar)/measure word/
釐		Li2	/Li (c. 2000 BC), sixth of the legendary Flame Emperors 炎帝[Yan2 di4] descended from Shennong 神農|神农[Shen2 nong2] Farmer God, also known as Ai 哀[Ai1]/
釐		li2	/one hundredth/centi-/
金		Jin1	/surname Jin/surname Kim (Korean)/Jurchen Jin dynasty (1115-1234)/
金		jin1	/gold/chemical element Au/generic term for lustrous and ductile metals/money/golden/highly respected/one of the eight categories of ancient musical instruments 八音[ba1 yin1]/
釓		ga2	/gadolinium (chemistry)/
釔		yi3	/yttrium (chemistry)/
釕		liao3	/ruthenium (chemistry)/
釕		liao4	/see 釕銱兒|钌铞儿[liao4 diao4 r5]/Taiwan pr. [liao3]/
釗		zhao1	/to encourage/to cut/to strain/
釘		ding1	/nail/to follow closely/to keep at sb (to do sth)/variant of 盯[ding1]/
釘		ding4	/to join things together by fixing them in place at one or more points/to nail/to pin/to staple/to sew on/
釙		po1	/polonium (chemistry)/Taiwan pr. [po4]/
釜		fu3	/kettle/cauldron/
針		zhen1	/needle/pin/injection/stitch/CL:根[gen1],支[zhi1]/
釡		fu3	/old variant of 釜[fu3]/
釢		nai3	/(old) neodymium/neptunium (chemistry)/
釣		diao4	/to fish with a hook and bait/
釤		shan1	/samarium (chemistry)/
釦		kou4	/button/
釧		Chuan4	/surname Chuan/
釧		chuan4	/armlet/bracelet/
釩		fan2	/vanadium (chemistry)/
釪		yu2	/an alms bowl/a small bell/
釬		han4	/variant of 焊[han4]/
釭		gang1	/hanging bowl for lamp or fish/
釱		di4	/fetters/to fetter/
釳		xi4	/(arch.) metal horn attached as shield to horse or to the axle of a chariot/
釵		chai1	/hairpin/
釷		tu3	/thorium (chemistry)/
釸		xi1	/variant of 矽[xi1]/
釹		nu:3	/neodymium (chemistry)/
釺		qian1	/a drill (for boring through rock)/
鈀		ba3	/palladium (chemistry)/Taiwan pr. [ba1]/
鈀		pa2	/archaic variant of 耙[pa2]/
鈁		fang1	/francium (chemistry)/
鈃		xing2	/long-necked wine flask/
鈄		Tou3	/surname Tou/
鈄		tou3	/a wine flagon/
鈆		qian1	/old variant of 鉛|铅[qian1]/
鈆		yan2	/old variant of 沿[yan2]/
鈇		fu1	/axe/flerovium (chemistry)/
鈈		bu4	/plutonium (chemistry)/
鈉		na4	/sodium (chemistry)/
鈌		jue2	/to pierce, to stab/to take/
鈍		dun4	/blunt/stupid/
鈎		gou1	/variant of 鉤|钩[gou1]/
鈐		qian2	/latch of door/seal/
鈑		ban3	/metal plate/sheet of metal/
鈒		ji2	/germanium (old)/
鈔		chao1	/money/paper money/variant of 抄[chao1]/
鈕		Niu3	/surname Niu/
鈕		niu3	/button/
鈞		jun1	/30 catties/great/your (honorific)/
鈣		gai4	/calcium (chemistry)/
鈤		ri4	/archaic translation of element germanium Ge32 鍺|锗[zhe3]/
鈥		huo3	/holmium (chemistry)/
鈦		tai4	/titanium (chemistry)/
鈧		kang4	/scandium (chemistry)/
鈬		Duo2	/surname Duo/
鈬		duo2	/Japanese variant of 鐸|铎, large ancient bell/
鈮		ni2	/niobium (chemistry)/
鈰		shi4	/cerium (chemistry)/
鈳		ke1	/columbium/
鈴		ling2	/(small) bell/CL:隻|只[zhi1]/
鈷		gu3	/cobalt (chemistry)/Taiwan pr. [gu1]/
鈸		bo2	/cymbals/
鈹		pi2	/beryllium (chemistry)/
鈺		yu4	/treasure/hard metal/
鈽		bu1	/metal plate/
鈽		bu4	/plutonium (chemistry) (Tw)/
鈾		you2	/uranium (chemistry)/Taiwan pr. [you4]/
鈿		dian4	/to inlay with gold, silver etc/ancient inlaid ornament shaped as a flower/
鈿		tian2	/(dialect) money/coin/
鉀		jia3	/potassium (chemistry)/
鉄		tie3	/old variant of 鐵|铁[tie3]/
鉄		zhi4	/old variant of 紩[zhi4]/
鉅		ju4	/hard iron/hook/variant of 巨[ju4]/variant of 詎|讵[ju4]/
鉆		zhen1	/treasure/
鉈		ta1	/thallium (chemistry)/
鉉		xuan4	/stick-like implement inserted into the handles of a tripod cauldron in ancient times in order to lift the cauldron/commonly used in Korean names, transcribed as "hyun"/
鉊		zhao1	/sickle/
鉋		bao4	/variant of 刨[bao4]/
鉌		he2	/small bell/
鉍		bi4	/bismuth (chemistry)/
鉏		chu2	/hoe/
鉑		bo2	/platinum (chemistry)/
鉕		po3	/promethium (chemistry)/
鉗		qian2	/pincers/pliers/tongs/claw (of animal)/to grasp with pincers/to pinch/to clamp/to restrain/to restrict/to gag/
鉚		mao3	/to fasten with rivets/(coll.) to exert one's strength/
鉛		qian1	/lead (chemistry)/
鉝		li4	/livermorium (chemistry)/(old) (Italian) lira (loanword)/(archaic) type of food vessel used in Funan 扶南[Fu2 nan2]/
鉞		yue4	/battle-ax/
鉠		yang1	/(onom.) ring/tinkle/
鉢		bo1	/variant of 缽|钵[bo1]/
鉤		gou1	/to hook/to sew/to crochet/hook/check mark or tick/window catch/
鉥		shu4	/acmite/
鉦		zheng1	/gong used to halt troops/
鉧		mu3	/see 鈷鉧|钴𬭁[gu3 mu3]/
鉨		ni3	/nihonium (chemistry)/
鉨		xi3	/variant of 璽|玺 ruler's seal/
鉬		mu4	/molybdenum (chemistry)/
鉭		tan3	/tantalum (chemistry)/
鉱		kuang4	/Japanese variant of 礦|矿/
鉲		ka3	/(chemistry) cadmium (old)/(Tw) californium/
鉳		bei3	/berkelium (chemistry) (Tw)/
鉶		xing2	/soup cauldron/(arch.) sacrificial tripod with two handles and a lid/old variant of 硎[xing2]/
鉸		jiao3	/scissors/to cut (with scissors)/
鉺		er3	/erbium (chemistry)/
鉻		ge4	/chromium (chemistry)/
鉼		bing3	/plate/
鉾		mou2	/spear/
鉿		ha1	/hafnium (chemistry)/
銀		yin2	/silver/silver-colored/relating to money or currency/
銃		chong4	/ancient firearm/gun/
銅		tong2	/copper (chemistry)/see also 紅銅|红铜[hong2 tong2]/CL:塊|块[kuai4]/
銍		zhi4	/sickle/
銎		qiong1	/eye of an axe/
銑		xi3	/to mill (machining)/Taiwan pr. [xian3]/
銑		xian3	/shining metal/(old) the 16th of the month (abbreviation used in telegrams)/
銓		quan2	/to estimate/to select/
銕		tie3	/old variant of 鐵|铁[tie3]/
銖		zhu1	/twenty-fourth part of a tael (2 or 3 grams)/
銘		ming2	/to engrave/inscribed motto/
銚		Yao2	/surname Yao/
銚		diao4	/pan with a long handle/
銚		yao2	/weeding tool/
銛		xian1	/fish-spear/sharp/
銜		xian2	/bit (of a bridle)/to hold in the mouth/to harbor (feelings)/to link/to accept/rank/title/
銞		jun1	/old variant of 鈞|钧[jun1]/
銠		lao3	/rhodium (chemistry)/
銣		ru2	/rubidium (chemistry)/
銤		mi3	/formerly used for the chemical elements americium 鎇|镅[mei2] and osmium 鋨|锇[e2]/
銥		yi1	/iridium (chemistry)/
銦		yin1	/indium (chemistry)/
銧		guang1	/point of a sword/
銨		an3	/ammonium/
銩		diu1	/thulium (chemistry)/
銪		you3	/europium (chemistry)/
銫		se4	/cesium (chemistry)/
銬		kao4	/shackles/fetters/manacle/
銭		qian2	/Japanese variant of 錢|钱/
銰		ai1	/meaning of character is unclear, and no known compounds/
銱		diao4	/see 釕銱兒|钌铞儿[liao4 diao4 r5]/
銲		han4	/variant of 焊[han4]/
銳		rui4	/acute/
銵		keng1	/old variant of 鏗|铿[keng1]/
銶		qiu2	/single-headed pick/stone chisel/
銷		xiao1	/to melt (metal)/to cancel or annul/to sell/to spend/to fasten with a bolt/bolt or pin/
銹		xiu4	/to corrode/to rust/
銻		ti1	/antimony (chemistry)/
銼		cuo4	/file (tool used for smoothing)/rasp/to file/
銾		gong3	/variant of 汞[gong3]/
銾		hong4	/sound of a bell/
鋁		lu:3	/aluminum (chemistry)/
鋂		mei2	/americium (chemistry) (Tw)/(archaic) metal chain/
鋃		lang2	/chain/ornament/
鋅		xin1	/zinc (chemistry)/
鋆		yun2	/gold/
鋇		bei4	/barium (chemistry)/
鋈		wu4	/-plated/to plate/
鋊		yu4	/a poker/brass filings/to file/
鋌		ding4	/ingot/
鋌		ting3	/big arrow/walk fast/
鋍		bo2	/old term for beryllium, now written 鈹|铍[pi2]/variant of 鈸|钹[bo2], cymbals/
鋏		jia2	/pincers for use at a fire/sword/
鋐		hong2	/utensil/implement/
鋑		cuan1	/to engrave or carve, as a block for printing/
鋒		feng1	/point of a spear/edge of a tool/vanguard/forward (in sports team)/
鋕		zhi4	/to engrave/to record/
鋘		wu2	/to plaster/trowel/
鋙		wu2	/hoe/
鋝		lu:e4	/(ancient unit of weight)/
鋟		qin2	/to carve/
鋡		han2	/to hold/to contain/
鋤		chu2	/a hoe/to hoe or dig/to weed/to get rid of/
鋥		zeng4	/polished/shiny/
鋦		ju1	/to mend by stapling or cramping broken pieces together/
鋦		ju2	/curium (chemistry)/
鋨		e2	/osmium (chemistry)/
鋩		mang2	/sharp point/point of sword/
鋪		pu1	/to spread/to display/to set up/(old) holder for door-knocker/
鋪		pu4	/plank bed/place to sleep/shop/store/(old) relay station/
鋭		rui4	/Japanese variant of 銳|锐/
鋮		cheng2	/(used in people's names)/
鋯		gao4	/zirconium (chemistry)/
鋰		li3	/lithium (chemistry)/
鋱		te4	/terbium (chemistry)/
鋳		zhu4	/Japanese variant of 鑄|铸/
鋸		ju1	/variant of 鋦|锔[ju1]/
鋸		ju4	/a saw/to cut with a saw/
鋹		chang3	/sharp/a keen edge/sharp point/
鋺		wan3	/variant of 碗[wan3]/
鋻		jian4	/variant of 鑑|鉴[jian4]/
鋼		gang1	/steel/
錀		lun2	/(metal)/roentgenium (chemistry)/
錁		ke4	/grease-pot for cart/ingot/
錄		Lu4	/surname Lu/
錄		lu4	/diary/record/to hit/to copy/
錆		qiang1	/the color of a mineral/
錇		pei2	/berkelium (chemistry)/
錈		juan4	/to bend iron/
錍		pi1	/flat arrow-head/plow blade/also pr. [pi2]/
錏		ya4	/ammonium (old)/
錐		zhui1	/cone/awl/to bore/
錒		a1	/actinium (chemistry)/
錔		ta4	/to encase the end with metal/
錕		kun1	/steel sword/
錘		chui2	/hammer/to hammer into shape/weight (e.g. of a steelyard or balance)/to strike with a hammer/
錙		zi1	/ancient weight/one-eighth of a tael/
錚		zheng1	/clang of metals/small gong/
錛		ben1	/adz/adze/
錞		chun2	/copper drum/
錟		tan2	/long spear/
錠		ding4	/(weaving) spindle/ingot/pressed cake of medicine etc/classifier for: gold and silver ingots, ink sticks/
錡		qi2	/three legged cauldron (old)/woodworking chisel (old)/
錢		Qian2	/surname Qian/
錢		qian2	/coin/money/CL:筆|笔[bi3]/unit of weight, one tenth of a tael 兩|两[liang3]/
錤		ji1	/hoe/
錦		jin3	/brocade/embroidered work/bright/
錨		mao2	/anchor/
錩		chang1	/metal utensil/mounting/fitting/
錫		xi1	/tin (chemistry)/to bestow/to confer/to grant/Taiwan pr. [xi2]/
錬		lian4	/Japanese variant of 煉|炼[lian4]/
錮		gu4	/obstinate disease/to restrain/to stop/
錯		Cuo4	/surname Cuo/
錯		cuo4	/mistake/wrong/bad/interlocking/complex/to grind/to polish/to alternate/to stagger/to miss/to let slip/to evade/to inlay with gold or silver/
録		lu4	/Japanese variant of 錄|录[lu4]/
錳		meng3	/manganese (chemistry)/
錴		lu4	/rhodium (chemistry) (old)/
錵		hua1	/holmium (chemistry) (old)/
錶		biao3	/wrist or pocket watch/
錸		lai2	/rhenium (chemistry)/
錼		nai4	/neptunium (chemistry) (Tw)/
鍀		de2	/technetium (chemistry)/
鍁		xian1	/shovel/
鍅		fa3	/francium (chemistry) (Tw)/
鍆		men2	/mendelevium (chemistry)/
鍇		kai3	/high quality iron/
鍈		ying1	/(onom.) ring/tinkle/
鍉		di1	/spoon/key/
鍊		lian4	/variant of 鏈|链[lian4], chain/variant of 煉|炼[lian4]/
鍋		guo1	/pot/pan/boiler/CL:口[kou3],隻|只[zhi1]/
鍍		du4	/-plated/to plate/
鍏		wei2	/spade/
鍐		cong1	/a headstall, ornament on a bridle/
鍔		e4	/blade edge/sharp/
鍘		zha2	/lever-style guillotine/to chop using this type of guillotine/
鍚		yang2	/ornaments on headstall of horse/
鍛		duan4	/to forge/to discipline/wrought/
鍠		huang2	/sound of drums and bells/trident/
鍤		cha1	/spade/shovel/
鍥		qie4	/to cut/to carve/to engrave/to chisel/fig. to chisel away at/
鍩		nuo4	/nobelium (chemistry)/
鍪		mou2	/iron pot/metal cap/
鍫		qiao1	/variant of 鍬|锹[qiao1]/
鍬		qiao1	/shovel/spade/
鍭		hou2	/metal arrowhead/
鍰		huan2	/ancient unit of weight/money/
鍱		ye4	/thin plates of metal/
鍳		jian4	/old variant of 鑒|鉴[jian4]/
鍴		duan1	/(arch.) drinking goblet/
鍵		jian4	/key (on a piano or computer keyboard)/button (on a mouse or other device)/chemical bond/linchpin/
鍶		si1	/strontium (chemistry)/
鍹		xuan1	/spade/hoe/
鍺		zhe3	/germanium (chemistry)/
鍼		zhen1	/variant of 針|针[zhen1], needle/
鍾		Zhong1	/surname Zhong/
鍾		zhong1	/handleless cup/goblet/to concentrate/variant of 鐘|钟[zhong1]/
鍾		zhong1	/variant of 鍾|钟[zhong1]/
鎂		mei3	/magnesium (chemistry)/
鎄		ai1	/einsteinium (chemistry)/
鎇		mei2	/americium (chemistry)/
鎉		ta4	/thallium/
鎊		bang4	/pound (sterling) (loanword)/
鎋		xia2	/variant of 轄|辖, to govern/to control/having jurisdiction over/linchpin of a wheel (archaic)/noise of a barrow/
鎌		lian2	/variant of 鐮|镰[lian2]/
鎍		suo3	/chain/wire/
鎏		liu2	/variant of 鎦|镏[liu2]/
鎒		nou4	/variant of 耨[nou4]/
鎓		weng1	/shovel/spade/-onium (chemistry)/
鎔		rong2	/to smelt/to fuse/variant of 熔[rong2]/
鎖		suo3	/to lock up/to lock/lock/CL:把[ba3]/
鎗		qiang1	/variant of 槍|枪[qiang1]/rifle/spear/
鎘		ge2	/cadmium (chemistry)/
鎚		chui2	/variant of 錘|锤[chui2]/
鎛		bo2	/ancient musical intrument shaped as a bell/hoe/spade/
鎝		ta3	/technetium (chemistry) (Tw)/
鎞		bi4	/plowshare/barb, lancet/
鎡		zi1	/hoe/mattock/
鎢		wu1	/tungsten (chemistry)/
鎣		ying2	/polish/
鎤		huang3	/sound of a bell/small bell/
鎦		liu2	/lutetium (chemistry) (Tw)/
鎧		kai3	/armor/
鎩		sha1	/spear/to cripple (literary)/
鎪		sou1	/to engrave (metal of wood)/
鎬		gao3	/a pick/
鎬		hao4	/bright/place name/stove/
鎭		zhen4	/variant of 鎮|镇[zhen4]/town/
鎮		zhen4	/to press down/to calm/to subdue/to suppress/to guard/garrison/small town/to cool or chill (food or drinks)/
鎯		lang2	/large hammer/
鎰		yi4	/ancient unit of weight equal to 20 or 24 liang 兩|两[liang3]/
鎲		tang3	/old variant of 钂|镋[tang3]/
鎳		nie4	/nickel (chemistry)/
鎴		xi2	/strontium (obsolete, now 鍶|锶[si1])/
鎵		jia1	/gallium (chemistry)/
鎶		ge1	/copernicium (chemistry)/
鎸		juan1	/variant of 鐫|镌, to engrave (on wood or stone)/to inscribe/
鎹		xx5	/(Japanese kokuji) large staple driven into two pieces of wood to hold them together/pr. kasugai/
鎻		suo3	/old variant of 鎖|锁[suo3]/
鎿		na2	/neptunium (chemistry)/
鏁		suo3	/old variant of 鎖|锁[suo3]/
鏃		zu2	/arrowhead/sharp/
鏇		xuan4	/to shape on a lathe/to peel with a knife/to turn in (a screw)/
鏈		lian4	/chain/cable (unit of length: 100 fathoms, about 185 m)/chain (unit of length: 66 feet, about 20 m)/to chain/to enchain/
鏊		ao4	/griddle/tava/
鏌		mo4	/sword/moscovium (chemistry)/
鏐		liu2	/fine gold/
鏑		di1	/dysprosium (chemistry)/
鏑		di2	/arrow or arrowhead (old)/
鏖		ao2	/violent fighting/
鏗		keng1	/(onom.) clang/jingling of metals/to strike/
鏘		qiang1	/tinkling of small bells/
鏚		qi1	/battle-axe/Taiwan pr. [qi4]/
鏜		tang1	/noise of drums/
鏝		man4	/side of coin without words/trowel/
鏞		yong1	/large bell/
鏟		chan3	/to shovel/to remove/spade/shovel/
鏠		feng1	/old variant of 鋒|锋[feng1]/
鏡		jing4	/mirror/lens/
鏢		biao1	/throwing weapon/dart/goods sent under the protection of an armed escort/
鏤		lou4	/to engrave/to carve/hard steel/
鏦		cong1	/spear/to plunge (with spear)/
鏨		zan4	/to engrave/
鏰		beng4	/small coin/dime/
鏵		hua2	/plowshare/spade/
鏷		pu2	/protactinium (chemistry)/
鏸		hui4	/three edged spear/(used in given names)/
鏹		qiang1	/sulfuric acid/
鏹		qiang3	/money/string of coins/
鏻		lin2	/phosphonium/
鏽		xiu4	/variant of 銹|锈, to corrode/to rust/
鏾		san3	/the trigger of a crossbow/crossbow/
鐃		nao2	/big cymbals/
鐄		heng2	/bell/
鐇		fan2	/vanadium/
鐏		zun1	/butt end of spear/
鐐		liao4	/fetters/leg-irons/shackles/
鐒		lao2	/lawrencium (chemistry)/
鐓		dun1	/upsetting (forged pieces)/
鐔		Tan2	/surname Tan/
鐔		xin2	/guard (on a sword handle)/pommel (on a sword handle)/dagger/Taiwan pr. [tan2]/
鐗		jian3	/variant of 鐧|锏[jian3]/
鐘		zhong1	/clock/o'clock/time as measured in hours and minutes/bell/CL:架[jia4],座[zuo4]/
鐙		deng4	/stirrup/
鐝		jue2	/variant of 钁|䦆[jue2]/
鐠		pu3	/praseodymium (chemistry)/
鐡		tie3	/variant of 鐵|铁[tie3], iron/
鐦		kai1	/californium (chemistry)/
鐧		jian3	/ancient weapon like a long solid metal truncheon/
鐨		fei4	/fermium (chemistry)/
鐩		sui4	/speculum/
鐫		juan1	/to engrave (on wood or stone)/to inscribe/
鐬		hui4	/of flourishing appearance/sound of a bicycle bell/
鐮		lian2	/scythe/sickle/
鐱		jian4	/old variant of 劍|剑[jian4]/
鐲		zhuo2	/bracelet/
鐳		lei2	/radium (chemistry)/
鐵		Tie3	/surname Tie/
鐵		tie3	/iron (metal)/arms/weapons/hard/strong/violent/unshakeable/determined/close/tight (slang)/
鐶		huan2	/(ancient weight)/metal ring/
鐸		Duo2	/surname Duo/
鐸		duo2	/large ancient bell/
鐺		cheng1	/frying pan/griddle/
鐺		dang1	/clank/clang/sound of metal/
鐻		ju4	/(mus. instr.)/
鐽		da2	/darmstadtium (chemistry)/
鐿		yi4	/ytterbium (chemistry)/
鑀		ai4	/einsteinium (chemistry) (Tw)/ionium (former name of thorium)/
鑄		zhu4	/to cast or found metals/
鑅		heng2	/(onom.) for sound of bell (arch.)/
鑊		huo4	/wok (dialect)/cauldron (old)/
鑌		bin1	/fine steel/
鑐		xu1	/bolt of a Chinese lock/
鑑		jian4	/example/mirror/to view/reflection/to reflect/to inspect/to warn/(ancient bronze mirror)/
鑒		jian4	/variant of 鑑|鉴[jian4]/
鑔		cha3	/small cymbals/
鑕		zhi4	/(executioner's) block/
鑚		zuan4	/variant of 鑽|钻[zuan4]/
鑛		kuang4	/variant of 礦|矿[kuang4]/
鑞		la4	/solder/tin/
鑠		shuo4	/bright/to melt/to fuse/
鑢		Lu:4	/surname Lü/
鑢		lu:4	/polishing tool/
鑣		biao1	/horsebit/variant of 鏢|镖[biao1]/
鑤		bao4	/variant of 刨[bao4]/
鑥		lu3	/lutetium (chemistry)/
鑪		lu2	/rutherfordium (chemistry)/
鑪		lu2	/variant of 爐|炉[lu2]/
鑫		xin1	/(used in names of people and shops, symbolizing prosperity)/
鑭		lan2	/lanthanum (chemistry)/
鑯		jian1	/awl/sharp iron point/
鑰		yue4	/key/also pr. [yao4]/
鑱		chan2	/sharp instrument for digging/
鑲		xiang1	/to inlay/to embed/ridge/border/
鑳		jian4	/old variant of 鍵|键[jian4]/
鑴		xi4	/to engrave or carve, as a block for printing/
鑵		guan4	/variant of 罐[guan4]/
鑶		cang2	/(onom.) (sound of a bell)/
